Date,GSPC,VIX,SPY Volume,GDP,Core Inflation,Unemployment Rate,M2 Money Stock,Return,Return_5d,Return_20d,Return_Smooth,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,GDP_YoY,Core_Inflation_YoY,M2_YoY,Peak,Drawdown,VIX_Change,VIX_Change_5d,Regime
1997-12-30,970.8400268554688,24.3799991607666,3616000,12577.495,72.036,4.7,3992.3,0.0183458873629085,0.0179721237590975,-0.0040317127086767,-0.000827063551585,56.93592312002166,-0.5119687407708398,0.7587130219610656,-1.2706817627319054,0.05568478192536,0.0217147720019856,0.0682882448957749,983.7899780273438,-0.013163329024597,-2.410001754760742,-4.180000305175781,
1997-12-31,970.4299926757812,24.010000228881836,4359500,12577.495,72.036,4.7,3992.3,-0.0004223498911716,0.0333287059621469,-0.0012864317567738,0.0005468623424141,56.74080811148004,0.8461874539852943,0.7762079083659114,0.0699795456193829,0.05568478192536,0.0217147720019856,0.0682882448957749,983.7899780273438,-0.0135801193851876,-0.3699989318847656,-5.850000381469723,
1998-01-02,975.0399780273438,23.420000076293945,2360900,12703.742,72.21,4.6,4056.2,0.0047504563815585,0.0453950522849508,-0.0017711861229489,0.0004957108341848,58.46422672668509,2.268374900098479,1.074641306712425,1.193733593386054,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0088941747684248,-0.5900001525878906,-6.850000381469727,
1998-01-05,977.0700073242188,24.36000061035156,4191800,12703.742,72.21,4.6,4056.2,0.0020819959618292,0.0433654234016498,0.0040797778623831,-1.1397136426546227e-05,59.23440907867941,3.5187135564895016,1.5634557566678404,1.9552577998216611,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0068306964425472,0.9400005340576136,-4.909999847412113,
1998-01-06,966.5800170898438,25.65999984741211,3154900,12703.742,72.21,4.6,4056.2,-0.0107361705463692,0.0138774236562757,-0.0174935314669587,0.0006685067640495,53.693853705366905,3.6214159773415986,1.975047800802592,1.6463681765390064,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0174935314669587,1.2999992370605504,-1.1300010681152344,
1998-01-07,964.0,25.06999969482422,4424200,12703.742,72.21,4.6,4056.2,-0.0026692224588003,-0.0070454726486952,-0.0186996703976043,0.0008079759294114,52.395755561495406,3.4547978101317085,2.2709978026684157,1.1838000074632928,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0201160597986836,-0.5900001525878906,0.6900005340576172,
1998-01-08,956.0499877929688,26.010000228881836,3831000,12703.742,72.21,4.6,4056.2,-0.0082469006297004,-0.0148181785304907,-0.0202197635855729,0.0016388982256293,48.50445746869819,2.650696587852167,2.3469375597051663,0.3037590281470006,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0281970652821632,0.9400005340576172,2.0,
1998-01-09,927.6900024414062,28.690000534057617,10258800,12703.742,72.21,4.6,4056.2,-0.0296637055736292,-0.0485620863277153,-0.0434114360220274,0.0001912224651877,37.737472757209574,-0.2718396295895218,1.8231821218462287,-2.0950217514357505,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.057024341413222,2.6800003051757812,5.270000457763672,
1998-01-12,939.2100219726562,28.020000457763672,12097900,12703.742,72.21,4.6,4056.2,0.0124179623591207,-0.0387484878951969,-0.0164722185985869,-0.0018517073135287,43.248374258708694,-1.6395021777465215,1.1306452619276788,-2.7701474396742007,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0453145051793243,-0.6700000762939453,3.659999847412113,
1998-01-13,952.1199951171876,25.170000076293945,5224900,12703.742,72.21,4.6,4056.2,0.0137455657866769,-0.0149599843954896,-0.0013321091177133,-0.0026267939540011,48.725516334171466,-1.662493471152061,0.5720175153117308,-2.234510986463792,0.0662812509888524,0.0241826820792852,0.0853870648363703,983.7899780273438,-0.0321918129046806,-2.8500003814697266,-0.489999771118164,
